,id,member_id,ctime,note,ip_address,appcomponent,module,controller,do,lang_key,member_name
6515,6654,1,1426066804,1 Member Registration Approved: James M.,5.228.66.104,members,ajax,members,do_validating,,
6516,6655,1,1426066826,1 Member Registration Approved: Sancto,5.228.66.104,members,ajax,members,do_validating,,
6517,6656,1,1426066831,Deleted Member(s): jeanneoi1,5.228.66.104,members,ajax,members,do_delete,,
6518,6657,1,1426066859,Deleted Member(s): Cabra Preta,5.228.66.104,members,ajax,members,do_delete,,
6519,6658,1,1426066883,Deleted Member(s): ricardoun69,5.228.66.104,members,ajax,members,do_delete,,
6520,6659,1,1426066886,Deleted Member(s): WilliamLiek,5.228.66.104,members,ajax,members,do_delete,,
6521,6660,1,1426344873,1 Member Registration Approved: American Wolf,5.228.66.104,members,ajax,members,do_validating,,
6522,6661,1,1426344885,1 Member Registration Approved: EuropaLives,5.228.66.104,members,ajax,members,do_validating,,
6523,6662,1,1426344899,1 Member Registration Approved: pathoflight,5.228.66.104,members,ajax,members,do_validating,,
6524,6663,1,1426344927,1 Member Registration Approved: SnowtownFascist,5.228.66.104,members,ajax,members,do_validating,,
6525,6664,1,1426344939,1 Member Registration Approved: TheWeissewolfe,5.228.66.104,members,ajax,members,do_validating,,
6526,6665,1,1426344951,1 Member Registration Approved: visa,5.228.66.104,members,ajax,members,do_validating,,
6527,6666,1,1426344964,1 Member Registration Approved: MightBeDon,5.228.66.104,members,ajax,members,do_validating,,
6528,6667,1,1426344988,Deleted Member(s): JeffreJRY,5.228.66.104,members,ajax,members,do_delete,,
6529,6668,1,1426344990,Deleted Member(s): JamelFredr,5.228.66.104,members,ajax,members,do_delete,,
6530,6669,1,1426344991,Deleted Member(s): Alta0686m,5.228.66.104,members,ajax,members,do_delete,,
6531,6670,1,1426344992,Deleted Member(s): phoebepp11,5.228.66.104,members,ajax,members,do_delete,,
6532,6671,1,1426344995,Deleted Member(s): KobyVenega,5.228.66.104,members,ajax,members,do_delete,,
6533,6672,1,1426345021,Edited Member 'Odin' account,5.228.66.104,members,members,members,member_edit,,
6534,6673,1,1426516286,1 Member Registration Approved: Mephistopheles,5.228.66.104,members,ajax,members,do_validating,,
6535,6674,1,1426516288,1 Member Registration Approved: law,5.228.66.104,members,ajax,members,do_validating,,
6536,6675,1,1426516289,1 Member Registration Approved: alchemist,5.228.66.104,members,ajax,members,do_validating,,
6537,6676,1,1426516290,1 Member Registration Approved: ConfessionsOfAMask,5.228.66.104,members,ajax,members,do_validating,,
6538,6677,1,1426516292,1 Member Registration Approved: Ozyma,5.228.66.104,members,ajax,members,do_validating,,
6539,6678,1,1426516302,Deleted Member(s): HuldaSpenc,5.228.66.104,members,ajax,members,do_delete,,
6540,6679,1,1426516305,Deleted Member(s): VickieYYAK,5.228.66.104,members,ajax,members,do_delete,,
6541,6680,1,1426516307,Deleted Member(s): naomine69,5.228.66.104,members,ajax,members,do_delete,,
6542,6681,1,1426516308,Deleted Member(s): CarmenQXYt,5.228.66.104,members,ajax,members,do_delete,,
6543,6682,1,1426516310,Deleted Member(s): stephenjp1,5.228.66.104,members,ajax,members,do_delete,,
6544,6683,1,1426537123,Edited Member 'Lost Viking' account,5.228.66.104,members,members,members,member_edit,,
6545,6684,1,1426537299,Edited Member 'Lost Viking' account,5.228.66.104,members,members,members,member_edit,,
6546,6685,1,1426538676,Forum 'New Forum' created,5.228.66.104,forums,forums,forums,donew,,
6547,6686,1,1426538752,Removed forum: 'New Forum',5.228.66.104,forums,forums,forums,dodelete,,
6548,6687,1,1426539419,Forum 'Shrimp Bunker' created,5.228.66.104,forums,forums,forums,donew,,
6549,6688,1,1426539492,Forum 'Maple Bunker' created,5.228.66.104,forums,forums,forums,donew,,
6550,6689,1,1426539582,Forum 'Schnitzel Bunker' created,5.228.66.104,forums,forums,forums,donew,,
6551,6690,1,1426540141,Forum 'Whiskey Bunker' created,5.228.66.104,forums,forums,forums,donew,,
6552,6691,1,1426540192,Forum 'Gyro Bunker' created,5.228.66.104,forums,forums,forums,donew,,
6553,6692,1,1426540255,Forum 'Goulash Bunker' created,5.228.66.104,forums,forums,forums,donew,,
6554,6693,1,1426540709,Forum 'Pork Bunker' created,5.228.66.104,forums,forums,forums,donew,,
6555,6694,1,1426540820,Forum 'Pasta Bunker' created,5.228.66.104,forums,forums,forums,donew,,
6556,6695,1,1426541029,Forum 'Waffle Bunker' created,5.228.66.104,forums,forums,forums,donew,,
6557,6696,1,1426541115,Forum 'Lutefisk' created,5.228.66.104,forums,forums,forums,donew,,
6558,6697,1,1426541549,Forum 'Scandinavia' created,5.228.66.104,forums,forums,forums,donew,,
6559,6698,1,1426541576,Removed forum: 'Lutefisk',5.228.66.104,forums,forums,forums,dodelete,,
6560,6699,1,1426541607,Removed forum: 'Norge',5.228.66.104,forums,forums,forums,dodelete,,
6561,6700,1,1426541646,Removed forum: 'Sverige',5.228.66.104,forums,forums,forums,dodelete,,
6562,6701,1,1426541949,Forum 'Herring Bunker' created,5.228.66.104,forums,forums,forums,donew,,
6563,6702,1,1426542097,Forum 'Cabbage Bunker' created,5.228.66.104,forums,forums,forums,donew,,
6564,6703,1,1426542157,Forum 'Borsh Bunker' created,5.228.66.104,forums,forums,forums,donew,,
6565,6704,1,1426542522,Forum 'Kalakukko Bunker' created,5.228.66.104,forums,forums,forums,donew,,
6566,6705,1,1426542906,Forum 'Mititei Bunker' created,5.228.66.104,forums,forums,forums,donew,,
6567,6706,1,1426543317,Forum 'Marmite Bunker' created,5.228.66.104,forums,forums,forums,donew,,
6568,6707,1,1426543424,Forum 'Burger Bunker' created,5.228.66.104,forums,forums,forums,donew,,
6569,6708,1,1426827862,1 Member Registration Approved: Supremacist Alpaca,5.228.66.104,members,ajax,members,do_validating,,
6570,6709,1,1426827871,1 Member Registration Approved: IHP,5.228.66.104,members,ajax,members,do_validating,,
6571,6710,1,1426827879,1 Member Registration Approved: TheJoshuaBonehill,5.228.66.104,members,ajax,members,do_validating,,
6572,6711,1,1426827894,1 Member Registration Approved: Panzer führer. Müller,5.228.66.104,members,ajax,members,do_validating,,
6573,6712,1,1426827903,1 Member Registration Approved: Aberfoyle,5.228.66.104,members,ajax,members,do_validating,,
6574,6713,1,1426827918,1 Member Registration Denied: AntonyLaws,5.228.66.104,members,ajax,members,do_validating,,
6575,6714,1,1426827929,1 Member Registration Approved: Europa über alles&#33;,5.228.66.104,members,ajax,members,do_validating,,
6576,6715,1,1426827938,1 Member Registration Denied: LyndaBerna,5.228.66.104,members,ajax,members,do_validating,,
6577,6716,1,1426827947,1 Member Registration Denied: LuigiDettm,5.228.66.104,members,ajax,members,do_validating,,
6578,6717,1,1426827957,1 Member Registration Denied: HaiBattszv,5.228.66.104,members,ajax,members,do_validating,,
6579,6718,1,1426827968,1 Member Registration Approved: Свинск,5.228.66.104,members,ajax,members,do_validating,,
6580,6719,1,1426827982,1 Member Registration Approved: TheAmericanFascist,5.228.66.104,members,ajax,members,do_validating,,
6581,6720,1,1426827993,Deleted Member(s): ReginaF795,5.228.66.104,members,ajax,members,do_delete,,
6582,6721,1,1426828003,Deleted Member(s): TheAmericanInsurgent,5.228.66.104,members,ajax,members,do_delete,,
6583,6722,1,1427090559,Edited Member 'TismMarch' account,5.228.66.104,members,members,members,member_edit,,
6584,6723,1,1427090652,Edited Member 'TismMarch' account,5.228.66.104,members,members,members,member_edit,,
6585,6724,1,1427196272,Deleted Member(s): ereWAE,5.228.66.104,members,ajax,members,do_delete,,
6586,6725,1,1427196274,Deleted Member(s): hellfuck,5.228.66.104,members,ajax,members,do_delete,,
6587,6726,1,1427196276,Deleted Member(s): ZitaEggers,5.228.66.104,members,ajax,members,do_delete,,
6588,6727,1,1427196281,Deleted Member(s): Magnolia17,5.228.66.104,members,ajax,members,do_delete,,
6589,6728,1,1427196292,Deleted Member(s): Europa über alles&#33;,5.228.66.104,members,ajax,members,do_delete,,
6590,6729,1,1427196300,Deleted Member(s): TheJoshuaBonehill,5.228.66.104,members,ajax,members,do_delete,,
6591,6730,1,1427196305,Deleted Member(s): IHP,5.228.66.104,members,ajax,members,do_delete,,
6592,6731,1,1427196318,Deleted Member(s): Mephistopheles,5.228.66.104,members,ajax,members,do_delete,,
6593,6732,1,1427196321,Deleted Member(s): law,5.228.66.104,members,ajax,members,do_delete,,
6594,6733,1,1427196359,Deleted Member(s): Ozyma,5.228.66.104,members,ajax,members,do_delete,,
6595,6734,1,1427196368,Deleted Member(s): MightBeDon,5.228.66.104,members,ajax,members,do_delete,,
6596,6735,1,1427196375,Deleted Member(s): visa,5.228.66.104,members,ajax,members,do_delete,,
6597,6736,1,1427196393,Deleted Member(s): pathoflight,5.228.66.104,members,ajax,members,do_delete,,
6598,6737,1,1427196410,Deleted Member(s): Arathis,5.228.66.104,members,ajax,members,do_delete,,
6599,6738,1,1427196426,Deleted Member(s): VictorianFascist,5.228.66.104,members,ajax,members,do_delete,,
6600,6739,1,1427196435,Deleted Member(s): lindholm,5.228.66.104,members,ajax,members,do_delete,,
6601,6740,1,1427196443,Deleted Member(s): thunderviking,5.228.66.104,members,ajax,members,do_delete,,
6602,6741,1,1427196453,Deleted Member(s): Septemist,5.228.66.104,members,ajax,members,do_delete,,
6603,6742,1,1427196463,Deleted Member(s): h011yw00d,5.228.66.104,members,ajax,members,do_delete,,
6604,6743,1,1427196470,Deleted Member(s): CorrectGrammar,5.228.66.104,members,ajax,members,do_delete,,
6605,6744,1,1427196495,Deleted Member(s): Bones of Iron,5.228.66.104,members,ajax,members,do_delete,,
6606,6745,1,1427196529,1 Member Registration Approved: TehLandWalrus,5.228.66.104,members,ajax,members,do_validating,,
6607,6746,1,1427196541,1 Member Registration Approved: DanishNational,5.228.66.104,members,ajax,members,do_validating,,
6608,6747,1,1427196553,1 Member Registration Approved: LifeGuard,5.228.66.104,members,ajax,members,do_validating,,
6609,6748,1,1427196589,1 Member Registration Approved: VlaemschLegioen,5.228.66.104,members,ajax,members,do_validating,,
6610,6749,1,1427196629,1 Member Registration Denied: Havarappile,5.228.66.104,members,ajax,members,do_validating,,
6611,6750,1,1427196644,1 Member Registration Approved: AmericanBlackshirt,5.228.66.104,members,ajax,members,do_validating,,
6612,6751,1,1427196661,1 Member Registration Approved: ༄Himalayan warrior&#39;།,5.228.66.104,members,ajax,members,do_validating,,
6613,6752,1,1427196672,1 Member Registration Approved: Julian,5.228.66.104,members,ajax,members,do_validating,,
6614,6753,1,1427278458,Forum 'Italian Fascist Regime'  edited,5.228.66.104,forums,forums,forums,doedit,,
6615,6754,1,1427278538,Forum 'Third Reich'  edited,5.228.66.104,forums,forums,forums,doedit,,
6616,6755,1,1427278577,Forum 'Spanish Falangism'  edited,5.228.66.104,forums,forums,forums,doedit,,
6617,6756,1,1427278937,Forum 'National Action' created,5.228.66.104,forums,forums,forums,donew,,
6618,6757,1,1427279082,Forum 'Golden Dawn' created,5.228.66.104,forums,forums,forums,donew,,
6619,6758,1,1427279174,Forum 'Nordic Resistance Movement' created,5.228.66.104,forums,forums,forums,donew,,
6620,6759,1,1427279258,Forum 'Finnish Resistance Movement' created,5.228.66.104,forums,forums,forums,donew,,
6621,6760,1,1427279578,Forum 'Historic Movements' created,5.228.66.104,forums,forums,forums,donew,,
6622,6761,1,1427279651,Forum 'Historic Movements' created,5.228.66.104,forums,forums,forums,donew,,
6623,6762,1,1427279736,Forum 'New ForumHistoric Movements' created,5.228.66.104,forums,forums,forums,donew,,
6624,6763,1,1427279800,Forum 'Historic Movements' created,5.228.66.104,forums,forums,forums,donew,,
6625,6764,1,1427279820,Forum 'Historic Movements' created,5.228.66.104,forums,forums,forums,donew,,
6626,6765,1,1427279827,Removed forum: 'Historic Movements',5.228.66.104,forums,forums,forums,dodelete,,
6627,6766,1,1427279902,Forum 'Historic Movements' created,5.228.66.104,forums,forums,forums,donew,,
6628,6767,1,1427279957,Forum 'Historic Movements' created,5.228.66.104,forums,forums,forums,donew,,
6629,6768,1,1427280030,Forum 'Historic Movements' created,5.228.66.104,forums,forums,forums,donew,,
6630,6769,1,1427280081,Forum 'Historic Movements' created,5.228.66.104,forums,forums,forums,donew,,
6631,6770,1,1427280145,Forum 'Historic Movements' created,5.228.66.104,forums,forums,forums,donew,,
6632,6771,1,1427280203,Forum 'Historic Movements' created,5.228.66.104,forums,forums,forums,donew,,
6633,6772,1,1427280251,Forum 'Historic Movements' created,5.228.66.104,forums,forums,forums,donew,,
6634,6773,1,1427280309,Forum 'Historic Movements' created,5.228.66.104,forums,forums,forums,donew,,
6635,6774,1,1427280373,Forum 'Historic Movements' created,5.228.66.104,forums,forums,forums,donew,,
6636,6775,1,1427280473,Forum 'Historic Movements' created,5.228.66.104,forums,forums,forums,donew,,
6637,6776,1,1427280521,Forum 'Historic Movements' created,5.228.66.104,forums,forums,forums,donew,,
6638,6777,1,1427280561,Forum 'Historic Movements' created,5.228.66.104,forums,forums,forums,donew,,
6639,6778,1,1427282416,Forum 'ex-Yugoslavia' created,5.228.66.104,forums,forums,forums,donew,,
6640,6779,1,1427282526,Forum 'Historic Movements' created,5.228.66.104,forums,forums,forums,donew,,
6641,6780,1,1427282760,Forum 'Rakia Bunker' created,5.228.66.104,forums,forums,forums,donew,,
6642,6781,1,1427321748,Deleted Member(s): Matthewpync,5.228.66.104,members,ajax,members,do_delete,,
6643,6782,1,1427321751,Deleted Member(s): SwenYoung4,5.228.66.104,members,ajax,members,do_delete,,
6644,6783,1,1427321754,Deleted Member(s): inayc1,5.228.66.104,members,ajax,members,do_delete,,
6645,6784,1,1427321770,Deleted Member(s): Timothyhaut,5.228.66.104,members,ajax,members,do_delete,,
6646,6785,1,1427321805,1 Member Registration Approved: helfak,5.228.66.104,members,ajax,members,do_validating,,
6647,6786,1,1427346875,Forum 'ex-Yugoslavia'  edited,5.228.66.104,forums,forums,forums,doedit,,
6648,6787,1,1427346911,Forum 'Historic Movements'  edited,5.228.66.104,forums,forums,forums,doedit,,
6649,6788,1,1427351263,Forum 'Historic Movements'  edited,5.228.66.104,forums,forums,forums,doedit,,
6650,6789,1,1427354258,Forum 'Baltic States' created,5.228.66.104,forums,forums,forums,donew,,
6651,6790,1,1427354297,Forum 'Fascism by region and country'  edited,5.228.66.104,forums,forums,forums,doedit,,
6652,6791,1,1427354360,Forum 'Historic Movements' created,5.228.66.104,forums,forums,forums,donew,,
6653,6792,1,1427354750,Forum 'Potato Bunker' created,5.228.66.104,forums,forums,forums,donew,,
6654,6793,1,1427354774,Forum access permissions edited in Potato Bunker,5.228.66.104,forums,forums,forums,pdoedit,,
6655,6794,1,1427355780,Forum 'Brazil &amp; Portugal' created,5.228.66.104,forums,forums,forums,donew,,
6656,6795,1,1427355861,Forum 'Historic Movements' created,5.228.66.104,forums,forums,forums,donew,,
6657,6796,1,1427356035,Forum 'Feijoada Bunker' created,5.228.66.104,forums,forums,forums,donew,,
6658,6797,1,1427356740,Forum 'White Africa' created,5.228.66.104,forums,forums,forums,donew,,
6659,6798,1,1427357693,Forum 'Fascism by region and country'  edited,5.228.66.104,forums,forums,forums,doedit,,
6660,6799,1,1427357720,Forum access permissions edited in Fascism by region and country,5.228.66.104,forums,forums,forums,pdoedit,,
6661,6800,1,1427358021,Forum 'Fascism by region &amp; country'  edited,5.228.66.104,forums,forums,forums,doedit,,
6662,6801,1,1427358567,Emptied forum 'Other Fascist Movements (Pre 1945)' of all posts,5.228.66.104,forums,forums,forums,doempty,,
6663,6802,1,1427358576,Removed forum: 'Other Fascist Movements (Pre 1945)',5.228.66.104,forums,forums,forums,dodelete,,
6664,6803,1,1427358624,Emptied forum 'Contemporary Fascism' of all posts,5.228.66.104,forums,forums,forums,doempty,,
6665,6804,1,1427358634,Removed forum: 'Contemporary Fascism',5.228.66.104,forums,forums,forums,dodelete,,
6666,6805,1,1427358655,Emptied forum 'Fascist History' of all posts,5.228.66.104,forums,forums,forums,doempty,,
6667,6806,1,1427358665,Removed forum: 'Fascist History',5.228.66.104,forums,forums,forums,dodelete,,
6668,6807,1,1427404893,Forum 'Fascist Fraternity'  edited,5.228.66.104,forums,forums,forums,doedit,,
6669,6808,1,1427404955,Forum 'IM Outdoors Club' created,5.228.66.104,forums,forums,forums,donew,,
6670,6809,1,1427405058,Forum 'IM Chapters' created,5.228.66.104,forums,forums,forums,donew,,
6671,6810,1,1427405124,Forum 'Urban Exploring Club' created,5.228.66.104,forums,forums,forums,donew,,
6672,6811,1,1427407606,Forum 'Urban Exploration Club'  edited,5.228.66.104,forums,forums,forums,doedit,,
6673,6812,1,1427454178,Forum 'Deutschland &amp; Austria'  edited,5.228.66.104,forums,forums,forums,doedit,,
6674,6813,1,1427454539,Forum 'Россы'  edited,5.228.66.104,forums,forums,forums,doedit,,
6675,6814,1,1427454671,Forum 'ex-Czechoslovakia' created,5.228.66.104,forums,forums,forums,donew,,
6676,6815,1,1427454766,Forum 'Historic Movements' created,5.228.66.104,forums,forums,forums,donew,,
6677,6816,1,1427454929,Forum 'Borovička Bunker' created,5.228.66.104,forums,forums,forums,donew,,
6678,6817,1,1427455034,Forum 'Francophonie' created,5.228.66.104,forums,forums,forums,donew,,
6679,6818,1,1427455092,Forum 'Francophonie'  edited,5.228.66.104,forums,forums,forums,doedit,,
6680,6819,1,1427455180,Forum 'Historic Movements' created,5.228.66.104,forums,forums,forums,donew,,
6681,6820,1,1427455329,Forum 'Frog Bunker' created,5.228.66.104,forums,forums,forums,donew,,
6682,6821,1,1427460154,Forum 'România &amp; Moldova'  edited,5.228.66.104,forums,forums,forums,doedit,,
6683,6822,1,1427464113,1 Member Registration Denied: Dewitt4754,5.228.66.104,members,ajax,members,do_validating,,
